fileName,colName,vals,fine_grained_label
Test_corpus_43.csv,logo,"https://www.hosteras.it/php/genlogo?type=2&text=Museo Archeologico, https://www.hosteras.it/php/genlogo?type=2&text=Museo Civico Archeologico, https://www.hosteras.it/php/genlogo?type=2&text=Museo Etnografico Galluras, https://www.hosteras.it/php/genlogo?type=2&text=Deposito Museale, https://www.hosteras.it/php/genlogo?type=2&text=Museo di Mineralogia e Museo Sardo di Geologia e Paleontologia Domenico Lovisato, https://www.hosteras.it/php/genlogo?type=2&text=Museo della Vita e delle Tradizioni Popolari Sarde, https://www.hosteras.it/php/genlogo?type=2&text=Esposizione Permanente di Minerali e Fossili Stefano Incani, https://www.hosteras.it/php/genlogo?type=2&text=Museo della Civiltà Contadina Pastorale Artigianale della Miniera e dell'Emigrante, https://www.hosteras.it/php/genlogo?type=2&text=Antiquarium, https://www.hosteras.it/php/genlogo?type=2&text=Museo Speleo Archeologico, https://www.hosteras.it/php/genlogo?type=2&text=Museo Archeologico Etnografico Giovanni Antonio Sanna, https://www.hosteras.it/php/genlogo?type=2&text=Raccolta dell'Istituto di Entomologia Agraria, https://www.hosteras.it/php/genlogo?type=2&text=Raccolta del Dipartimento di Scienze Farmaceutiche, https://www.hosteras.it/php/genlogo?type=2&text=Raccolta di Strumenti Musicali Sardi di Don Giovanni Dore, https://www.hosteras.it/php/genlogo?type=2&text=Antiquarium Turritano, https://www.hosteras.it/php/genlogo?type=2&text=Museo Archeologico-Etnografico, https://www.hosteras.it/php/genlogo?type=2&text=Museo della Valle dei Nuraghi del Logudoro-Meilogu, https://www.hosteras.it/php/genlogo?type=2&text=Museo del Santuario di Nostra Signora di Bonaria, https://www.hosteras.it/php/genlogo?type=2&text=Museo Nazionale del Compendio Garibaldino, https://www.hosteras.it/php/genlogo?type=2&text=Museo Archeologico Comprensoriale, https://www.hosteras.it/php/genlogo?type=2&text=Museo Nivola, https://www.hosteras.it/php/genlogo?type=2&text=Orto Botanico - Dipartimento di Scienze Botaniche, https://www.hosteras.it/php/genlogo?type=2&text=Museo della Tecnologia Contadina, https://www.hosteras.it/php/genlogo?type=2&text=Museo dell'Intreccio Mediterraneo, https://www.hosteras.it/php/genlogo?type=2&text=Esposizione Etnografica Sotgiu, https://www.hosteras.it/php/genlogo?type=2&text=Museo di Antropologia ed Etnografia, https://www.hosteras.it/php/genlogo?type=2&text=Museo Archeologico Sa Domu Nosta, https://www.hosteras.it/php/genlogo?type=2&text=Collezione di Strumenti di Fisica di Interesse Storico, https://www.hosteras.it/php/genlogo?type=2&text=Pinacoteca Provinciale, https://www.hosteras.it/php/genlogo?type=2&text=Laguna di Nora Aquarium Centro di Documentazione Ambientale, https://www.hosteras.it/php/genlogo?type=2&text=Museo Storico-Etnografico Cappuccino, https://www.hosteras.it/php/genlogo?type=2&text=Museo Archeologico e Etnografico, https://www.hosteras.it/php/genlogo?type=2&text=Museo Civico di Paleontologia e Speleologia Edouard Alfred Martel, https://www.hosteras.it/php/genlogo?type=2&text=Museo del Coltello Sardo, https://www.hosteras.it/php/genlogo?type=2&text=Casa Museo Sa Domu Antiga, https://www.hosteras.it/php/genlogo?type=2&text=Centro di Documentazione e Ricerca Casa Gramsci, https://www.hosteras.it/php/genlogo?type=2&text=Museo delle Ferrovie, https://www.hosteras.it/php/genlogo?type=2&text=Raccolta Museale delle Memorie e Tradizioni Religiose Serramannesi, https://www.hosteras.it/php/genlogo?type=2&text=Museo Mineralogico Sardo, https://www.hosteras.it/php/genlogo?type=2&text=Collezione Civica Archeologica, https://www.hosteras.it/php/genlogo?type=2&text=Museo Naturalistico del Territorio, https://www.hosteras.it/php/genlogo?type=2&text=Museo Casa Serra, https://www.hosteras.it/php/genlogo?type=2&text=Antiquarium Arborense, https://www.hosteras.it/php/genlogo?type=2&text=Museo Archeologico Comunale, https://www.hosteras.it/php/genlogo?type=2&text=Mostra Archeologica di Sant'Antioco",logo
T2DV2_118.csv,Museum,"MoMA The Museum of Modern Art, Metropolitan Museum of Art, Acropolis Museum, Mus?e du Louvre, Guggenheim Museum, Tate Modern, Design Museum, Museo del Prado, City Museum, Centre Pompidou, Victoria & Albert Museum, Creation Museum, British Museum, Whitney Museum of American Art, The Getty Museum, New Museum, Salvador Dali Museum, Natural History Museum, American Museum of Natural History, National Museum of the American Indian",Museum
T2DV2_194.csv,Name of Attraction,"British Museum, Tate Modern, National Gallery, Natural History Museum, Science Museum, Victoria and Albert Museum, National Portrait Gallery, Tate Britain, Royal Observatory Greenwich, British Library, Old Royal Naval College, Imperial War Museum, Ashmolean Museum, Merseyside Maritime Museum, Museums Sheffield: Millennium Gallery, National Maritime Museum, Holkham NNR, World Museum Liverpool, Birmingham Museum & Art Gallery, National Railway Museum",Museum
T2DV2_206.csv,Museum,"Museum of Modern Art (MoMA), Metropolitan Museum of Art, Mus?e du Louvre, National Gallery of Art, Victoria and Albert Museum, J. Paul Getty Museum, Deutsches Historisches Museum, Los Angeles County Museum of Art (LACMA), State Hermitage Museum, Brooklyn Museum of Art, National Maritime Museum, Museum of Fine Arts (MFA), National Gallery, Rijksmuseum, Museo Nacional del Prado, Royal Academy of Arts, Tate Britain, Museum of New Zealand Te Papa Tongarewa, Philadelphia Museum of Art, Minneapolis Institute of Arts, Indianapolis Museum of Art, Ashmolean Museum, Detroit Institute of Arts (DIA), Museo Thyssen-Bornemisza, Seattle Art Museum, Saint Louis Art Museum (SLAM), Art Gallery of Ontario (AGO), Manchester Art Gallery, Corcoran Gallery of Art, National Gallery of Scotland /National Portrait Gallery, Royal Collection, National Museum of Western Art, High Museum of Art, Jewish Museum, Norton Simon Museum, Kunsthistorisches Museum (KHM), Frick Collection, Isabella Stewart Gardner Museum, Museum of Fine Arts, Houston, Denver Art Museum, National Museum of Wales, Palacio Real, Sinebrychoffin Taidemuseo, Patrimonio Nacional, Wallace Collection, Statens Museum for Kunst, Muzeum Ksiazat Lubomirskich, Milwaukee Art Museum, Walters Art Museum, Carnegie Museum of Art",Museum
T2DV2_253.csv,Museum,"MoMA The Museum of Modern Art, Metropolitan Museum of Art, Acropolis Museum, Mus?e du Louvre, Guggenheim Museum, Tate Modern, Design Museum, City Museum, Creation Museum, Museo del Prado, Centre Pompidou, The Getty Museum, Victoria & Albert Museum, Whitney Museum of American Art, British Museum, New Museum, Salvador Dali Museum, National Museum of the American Indian, Natural History Museum, American Museum of Natural History",Museum
T2DV2_48.csv,Museum,"Albright-Knox Art Gallery, Allen Memorial Art Museum, Amon Carter Museum, Andy Warhol Museum, Arkansas Arts Center, Art Institute of Chicago, Artpace, Asia Society, Baltimore Museum of Art, Barnes Foundation, Bass Museum, Birmingham Museum of Art, Blue Star Contemporary Art Center, Boston Museum of Fine Arts, Bowdoin College Museum of Art, Brandywine River Museum, Brooklyn Museum, California Palace of the Legion of Honor, Carnegie Museum of Art, Chrysler Museum of Art, Cincinnati Art Museum, Clark Art Institute, Columbia Museum of Art, Columbus Museum of Art, Cooper-Hewitt Museum, Corcoran Gallery of Art, Cranbrook Art Museum, Currier Museum of Art, Dahesh Museum, Dallas Museum of Art, Delaware Art Museum, Denver Art Museum, Des Moines Art Center, Dixon Gallery and Gardens, Dumbarton Oaks, Farnsworth Art Museum, Fenimore Art Museum, Frick Museum, Frost Art Museum, Gibbes Museum of Art, Grand Rapids Art Museum, Guggenheim Museum, Harvard Art Museum, Henry Francis DuPont Winterthur Museum, High Museum of Art, Hirshhorn Museum and Sculpture Garden, Hispanic Society of America, Honolulu Academy of Arts, Hood Museum of Art, Hudson River Museum",Museum
T2DV2_6.csv,Museum,"MoMA The Museum of Modern Art, Metropolitan Museum of Art, Acropolis Museum, Mus?e du Louvre, Guggenheim Museum, Tate Modern, Design Museum, City Museum, Museo del Prado, Centre Pompidou, Creation Museum, Victoria & Albert Museum, The Getty Museum, Whitney Museum of American Art, British Museum, New Museum, Salvador Dali Museum, Natural History Museum, National Museum of the American Indian, American Museum of Natural History",Museum
T2DV2_97.csv,Museum,"MoMA The Museum of Modern Art, Metropolitan Museum of Art, Acropolis Museum, Mus?e du Louvre, Tate Modern, Design Museum, Guggenheim Museum, City Museum, The Getty Museum, Salvador Dali Museum, Museo del Prado, Victoria & Albert Museum,, Centre Pompidou, British Museum, Whitney Museum of American Art, Creation Museum, Natural History Museum, National Museum of the American Indian, American Museum of Natural History, New Museum",Museum
Test_corpus_0.csv,name,"Druskinink? miesto muziejus, Ba?nytinio paveldo muziejus, Lietuvos teatro, muzikos ir kino muziejus, Naujasis arsenalas, Seniausias Panev??io pastatas, Kranto g. 21, M.?ILINSKO DAIL?S GALERIJA, Taikomosios dail?s muziejus, Bir?tono muziejus, VU TFAI Planetariumas, MO muziejus, Signatar? namai, Vytauto Kasiulo dail?s muziejus, Ba?nytinio paveldo muziejus, Nacionalinis M. K. ?iurlionio dail?s muziejus, Kazio Varnelio namai - muziejus, Dail?s galerijoje ?Ado Galera?, Vilniaus g. 14, Alytus, LDM Prano Dom?ai?io galerija, Moigi? namai, kra?totyros muziejus, Muitin?s muziejus, M. K. ?iurlionio memorialinis muziejus, Alytaus kra?totyros muziejus, Valstyb?s pa?inimo centras, Lietuvos sporto muziejus, Lietuvos jur? muziejus, Sakralinis muziejus, Iliuzij? namas ?Eureka?, ?iauli? kino muziejus, Fotografijos muziejus, Vytauto Did?iojo karo muziejus, Bir?tono muziejus, Dvira?i? muziejus, Velni? muziejus, Moigi? namai, kra?totyros muziejus, M. K. ?iurlionio memorialinis muziejus, Kauno miesto muziejus, Kauno miesto muziejaus Tautin?s muzikos skyrius, Maironio lietuvi? literaturos muziejus, Kauno miesto muziejaus Rotu??s skyrius, Kauno rajono muziejus, Panev??io kra?totyros muziejus, Valstybinis Vilniaus Gaono ?yd? muziejus, ?iauli? gele?inkeli? muziejus, Vytauto Did?iojo karo muziejus, Alytaus kra?totyros muziejus",Museum
Test_corpus_101.csv,name,"Birka, Sala Silvergruva, Barnens stad i Sederholmska huset, Birka, Vikingskipshuset, Cotswold Motor Museum & Toy Collection, Leksaksmuseet, Flygmuseet F 21, Kvarnbackens Prylmuseum, Sveriges F?ngelsemuseum, Evolutionsmuseet, Explosion! Museum of Naval Firepower, Sherwood Forest, Fj?rilshuset Haga Ocean, Naturum S?der?sen, Arsenalen, Huseby bruk, Vildmarksgalleriet, Torvsj? kvarnar, Discovery Museum, Bor?s Museum, Gammelstads kyrkstad, S?derh?llg?rden, Bomarsunds f?stningsruin och Bomarsundsmuseet, Birgit Nilsson museet, Skuleskogen Nationalpark, Nidarosdomen, ?rsunda Viking, Arnolds Kannibalmuseum, Bensinmuseet i ?lvsbyn, Mauritius Museums, Istanbul Archaeology Museum, Hallwylska museet, Bodens f?stning och R?dbergsfortet, Sj?fartsmuseet Akvariet, J?rnv?gsmuseet, Norsk Teknisk Museum, Arbetets museum, Karlsborgs F?stning, Stonehenge, Ripleys Believe it or Not, Bil- och tekniskhistoriska Samlingarna, Fenomenalen, Cineteket, Getter?ns naturreservat, Degerfors Fotbollsmuseum, Gripsholms slott, Gower Heritage Centre, Arvika Fordonsmuseum, M?lndals stadsmuseum",Museum
Test_corpus_118.csv,name,"Museo del Oro Tairona - Casa de la Aduana, Normandie Savoir-Faire, Liechtenstein National Museum, Magritte Museum, DomQuartier Salzburg, Kashi Art Gallery, The Hofburg, Art & Crafts, Dre?nica Village, Glenesk Folk Museum, Palazzo Mocenigo, Musee Memorial de la Bataille de Normandie, Sadabaad Palace, Galleria Sabauda, Galata Museo del Mare, Bo?idar Jakac Art Museum, Gallerie dell'Accademia, Palazzo Doria Pamphilj, Klingendes Museum, Muzium Islam, Utstein Kloster, Melbourne Cricket Ground (MCG), Casa Natal & Museo Bolivar, Cheshire Cat Jewellery Gallery, Chaplin's World, Palazzo Borromeo, Villa Valmarana ai Nani, State Tretyakov Gallery, The Periyar Interpretation Centre, The Island of Brac Museum - Skrip, Din Brothers Jewellers and Gold Smiths, Haus der Geschichte der Bundesrepublik Deutschland, Magical World of Shells Museum, Layer House, Bagore Ki Haveli Museum, National Museum Asmara, Kunsthistorisches Museum Wien, ?ywe Muzeum Piernika, Omidvar Brothers Museum, Muzium Diraja Istana Batu, Foundation E. G. Buhrle Collection, Nesvizh Castle, Museum of Archaeology (Arkeologisk Museum), Pleterje Open-Air Museum, Mario Gallery, Amalienborg, Preskar Museum, Talmuseum Lauterbrunnen, Museum of the City of Brussels (Musee de la Ville de Bruxelles), Moderna Museet - Stockholm",Museum
Test_corpus_120.csv,name,"Imperial War Museums, Museum of Interesting Science, Miniatur Wunderland, Ilia Chavchavadze Museum, Skelleftea Museum, La Grande Saline - Musée du Sel, Musee de la Grande Guerre, UmEleckoprumyslove museum v Praze, Balmoree Arts - Gallery & Studio, Museum de Grutterswinkel, ABBA The Museum, La Sonrisa de la Muerte, Hollywood Bowl Museum, Jail, Marshal's Home & Museum, Technical Museum Liberec, Can Prunera Museum of Modernism, Marianne North Gallery, Kjerringoy Trading Post, Hirayama Ikuo Museum of Art, Joao Fona Cultural Center, Limited 2 Art, Vishwakarma Arts Gallery, Cookeville Depot Museum, Fo Guang Shan Buddha Museum, Currency Museum, Centro Interpretacion De La Baeza Medieval, Ganga Golden Jubilee Museum, Ambleside Gallery, Centre d'Art Contemporain Matmut, Hakatamachiya Furusatokan, Shenandoah Valley Discovery Museum, Elements Jewelry & Fine Crafts, Hirosaki City Museum, Museu do Mar e da Terra da Carrapateira, Royal Botanic Garden Edinburgh, Medusa Cam Eserler Muzesi, Galleri Nakke Hage, Den Kongelige Afstobningssamling, Television Museum, Museo Interactivo Mirador, Eduard Planting Gallery | Fine Art Photographs, Bourbaki Panorama, Neues Grünes Gew?lbe, Havering Museum, Narusawa Mt. Fuji Museum, Honkawa Peace Museum, Kunstmuseum Bayreuth, 't Andere Museum, Millican Pictorial History Museum, Seagrove Creations Pottery Gallery",Museum
