Habitat_type,Sampling_regime,PlotIDYear,Exploratory,PlotID,CollectionYear,biomass,abundance_unidentified_identified,abundance_identified,species,abundance_carnivore,species_carnivore,biomass_carnivore,abundance_herbivore,species_herbivore,biomass_herbivore,abundance_omnivore,species_omnivore,biomass_omnivore,landuse_intensity,temprature
forest,three_year_interval,AEW28_2008,ALB,AEW28,2008,1515.950497,,39,23,17,9,816.9586577,3,3,184.0492608,13,5,439.3620735,1.226552338,1.564724132
forest,three_year_interval,AEW28_2011,ALB,AEW28,2011,3893.238353,,123,54,22,15,580.6546914,36,14,1333.012861,39,8,661.3655563,1.226552338,-0.144211833
forest,three_year_interval,AEW28_2014,ALB,AEW28,2014,2468.322095,,181,40,11,8,651.2737683,133,14,1193.885287,15,5,377.9220995,1.226552338,2.158441333
forest,three_year_interval,AEW29_2008,ALB,AEW29,2008,17884.6668,,286,55,115,17,2251.806675,41,5,1611.68653,44,14,6007.576895,2.062512168,1.247641074
forest,three_year_interval,AEW29_2011,ALB,AEW29,2011,19803.6816,,490,108,47,27,1541.133347,223,23,6702.938,88,19,6024.502268,2.062512168,-0.639795333
forest,three_year_interval,AEW29_2014,ALB,AEW29,2014,5188.822805,,196,44,9,6,174.9850509,126,13,1552.142014,18,8,1062.914247,2.062512168,1.588965167
forest,three_year_interval,AEW30_2008,ALB,AEW30,2008,2809.68287,,130,34,24,8,196.8984182,65,6,1773.375143,19,8,640.9170784,1.170106465,1.057420579
forest,three_year_interval,AEW30_2011,ALB,AEW30,2011,5866.532311,,319,61,17,15,215.0422703,131,15,3401.927014,131,15,1913.047654,1.170106465,-1.186548667
forest,three_year_interval,AEW30_2014,ALB,AEW30,2014,2800.830132,,182,34,10,9,382.8756605,143,10,1654.231972,13,9,701.911753,1.170106465,0.814114167
forest,three_year_interval,AEW31_2008,ALB,AEW31,2008,4595.639466,,161,52,33,19,1330.202485,15,7,665.0690147,26,8,1348.104588,2.255188726,1.085984628
forest,three_year_interval,AEW31_2011,ALB,AEW31,2011,8133.488455,,259,86,35,28,869.0680174,32,14,1397.904307,73,20,4408.818088,2.255188726,-0.663319583
forest,three_year_interval,AEW31_2014,ALB,AEW31,2014,4441.045353,,183,56,10,9,279.1056278,67,14,1781.728518,33,15,1488.56634,2.255188726,1.345951167
forest,three_year_interval,AEW32_2008,ALB,AEW32,2008,7327.54247,,97,41,18,11,508.6846345,15,4,2010.840867,17,11,1719.261535,2.387076142,1.438667107
forest,three_year_interval,AEW32_2011,ALB,AEW32,2011,7955.640968,,250,83,25,13,711.9341195,65,20,3262.99293,70,25,3152.807182,2.387076142,-0.5331875
forest,three_year_interval,AEW32_2014,ALB,AEW32,2014,8841.291128,,187,54,17,13,256.1520123,103,13,2411.541265,27,12,2569.815662,2.387076142,1.551874667
forest,three_year_interval,AEW33_2008,ALB,AEW33,2008,12012.64331,,162,53,33,12,2287.873784,37,7,1298.057548,50,19,7030.857134,2.304984479,0.848006612
forest,three_year_interval,AEW33_2011,ALB,AEW33,2011,11980.39185,,319,76,31,13,907.9629722,41,12,1344.13621,88,25,5329.1873,2.304984479,-0.989330083
forest,three_year_interval,AEW33_2014,ALB,AEW33,2014,5062.131214,,258,55,13,11,411.4131067,134,10,2238.600491,44,20,1949.109875,2.304984479,1.06494125
forest,three_year_interval,AEW34_2008,ALB,AEW34,2008,12197.08938,,264,83,49,22,2071.914788,53,11,2940.047332,47,18,3978.671268,2.267452975,0.775946612
forest,three_year_interval,AEW34_2011,ALB,AEW34,2011,10485.45399,,297,82,24,16,398.2764288,42,9,2117.651482,78,27,5686.120088,2.267452975,-0.999107667
forest,three_year_interval,AEW34_2014,ALB,AEW34,2014,9262.797144,,402,89,42,30,1109.196817,193,15,3321.840719,58,18,3673.184119,2.267452975,1.102722333
forest,three_year_interval,AEW35_2008,ALB,AEW35,2008,3856.10505,,98,57,18,12,228.3180287,24,13,1159.597073,25,16,2257.869123,2.604912504,1.32449405
forest,three_year_interval,AEW35_2011,ALB,AEW35,2011,13172.67187,,536,112,62,28,1339.651372,150,30,6291.498206,191,22,4651.129331,2.604912504,0.000885167
forest,three_year_interval,AEW35_2014,ALB,AEW35,2014,12927.89151,,329,66,25,18,1014.893643,262,24,10059.88531,24,11,1689.955197,2.604912504,2.248499917
forest,three_year_interval,AEW36_2008,ALB,AEW36,2008,3641.256038,,50,28,10,6,734.1112983,13,4,1265.252707,16,9,1459.893301,1.923682465,0.954789752
forest,three_year_interval,AEW36_2011,ALB,AEW36,2011,4092.828314,,131,50,18,12,740.2230361,67,11,1844.394003,19,8,1366.725186,1.923682465,-0.8683715
forest,three_year_interval,AEW36_2014,ALB,AEW36,2014,2412.373888,,97,34,10,9,275.3108796,68,11,1791.105161,8,5,245.7169954,1.923682465,1.03807675
forest,three_year_interval,AEW37_2008,ALB,AEW37,2008,437.7573253,,8,6,1,1,127.145162,5,3,196.769014,2,2,113.8431494,0.993870128,1.558133471
forest,three_year_interval,AEW37_2011,ALB,AEW37,2011,4376.654823,,262,56,15,12,249.7096689,87,16,1122.350643,121,11,2257.072053,0.993870128,-0.516295
forest,three_year_interval,AEW37_2014,ALB,AEW37,2014,1536.95554,,80,21,4,4,119.8001116,62,7,744.7990046,9,6,654.3962956,0.993870128,1.625614417
forest,three_year_interval,AEW38_2008,ALB,AEW38,2008,2611.572562,,75,37,18,13,494.3819913,24,7,642.3381562,16,8,1358.124046,1.566573644,1.354514711
forest,three_year_interval,AEW38_2011,ALB,AEW38,2011,6338.104173,,277,62,16,13,299.261282,50,14,1220.692716,175,14,2901.339878,1.566573644,-0.2787115
forest,three_year_interval,AEW38_2014,ALB,AEW38,2014,13573.2296,,282,61,32,20,579.3864369,197,14,8736.165009,36,13,3287.828261,1.566573644,1.941299083
forest,three_year_interval,AEW39_2008,ALB,AEW39,2008,3675.51435,,76,35,12,7,637.7998119,27,5,1340.535462,23,12,1576.791647,1.241637322,1.307096777
forest,three_year_interval,AEW39_2011,ALB,AEW39,2011,7349.783348,,245,50,22,12,694.1784864,48,11,1803.839224,137,14,4533.089899,1.241637322,-0.28726075
forest,three_year_interval,AEW39_2014,ALB,AEW39,2014,2353.832024,,142,31,14,10,524.7698631,91,8,1482.127466,13,5,224.1008924,1.241637322,1.720798333
forest,three_year_interval,AEW40_2008,ALB,AEW40,2008,1981.774383,,35,23,11,8,120.1737309,4,4,240.3364871,16,7,1616.768798,0.9907368,1.515175702
forest,three_year_interval,AEW40_2011,ALB,AEW40,2011,2710.66423,,251,48,15,12,204.3924311,37,14,1063.177057,33,7,995.7600747,0.9907368,0.191416833
forest,three_year_interval,AEW40_2014,ALB,AEW40,2014,9465.601699,,298,36,8,6,123.9271375,249,13,7628.423782,31,11,1458.492694,0.9907368,2.666906417
forest,three_year_interval,AEW42_2008,ALB,AEW42,2008,9750.797889,,113,41,17,10,327.0498647,38,5,5023.708943,33,13,1556.000174,1.260125791,1.409828017
forest,three_year_interval,AEW42_2011,ALB,AEW42,2011,5247.520797,,247,56,31,16,659.9046145,80,8,1128.273523,101,14,2185.09882,1.260125791,-0.367250167
forest,three_year_interval,AEW42_2014,ALB,AEW42,2014,2212.580236,,139,34,12,10,628.3906835,97,6,1099.079201,20,11,440.2497682,1.260125791,1.759458
forest,three_year_interval,AEW43_2008,ALB,AEW43,2008,3109.746862,,91,20,8,7,458.7110316,42,3,1241.468942,33,5,1078.593692,1.000136962,1.313016364
forest,three_year_interval,AEW43_2011,ALB,AEW43,2011,2642.118592,,149,27,6,5,58.842712,58,5,1236.878602,74,9,1281.848071,1.000136962,-0.667294667
forest,three_year_interval,AEW43_2014,ALB,AEW43,2014,1611.200682,,102,20,4,3,26.56672804,88,9,1056.343261,6,4,315.259022,1.000136962,1.418579583
forest,three_year_interval,AEW44_2008,ALB,AEW44,2008,2866.292415,,79,37,20,12,654.8065654,29,9,1244.026813,17,7,771.9309516,0.759852667,1.174386942
forest,three_year_interval,AEW44_2011,ALB,AEW44,2011,8661.200092,,272,74,46,25,1012.559845,102,14,3640.47796,64,14,1930.755205,0.759852667,-0.341357833
forest,three_year_interval,AEW44_2014,ALB,AEW44,2014,2040.941596,,95,32,3,3,216.8925136,63,10,673.6042339,17,8,963.4083918,0.759852667,1.700385417
forest,three_year_interval,AEW45_2008,ALB,AEW45,2008,3140.461359,,81,32,14,10,392.4307522,37,7,1578.161359,16,8,913.1148576,1.000469036,1.117217934
forest,three_year_interval,AEW45_2011,ALB,AEW45,2011,2866.757239,,260,48,19,13,367.1115606,62,14,1116.3498,98,9,942.8431485,1.000469036,-0.526246917
forest,three_year_interval,AEW45_2014,ALB,AEW45,2014,4910.103698,,267,58,34,20,1391.101447,167,10,1596.654518,28,12,1536.140206,1.000469036,1.534368417
forest,three_year_interval,AEW46_2008,ALB,AEW46,2008,4360.976186,,134,41,14,11,456.1118305,66,7,2408.021184,28,7,1364.367606,1.108782046,1.21531719
forest,three_year_interval,AEW46_2011,ALB,AEW46,2011,9639.515362,,426,78,28,23,531.1903533,118,16,2756.209597,234,15,3444.781166,1.108782046,-0.745496167
forest,three_year_interval,AEW46_2014,ALB,AEW46,2014,2551.255513,,141,26,4,4,67.69054344,118,8,1084.313888,9,7,234.3471941,1.108782046,1.209211833
forest,three_year_interval,AEW47_2008,ALB,AEW47,2008,5762.712774,,127,49,15,10,660.972517,56,10,1484.203463,31,16,3234.921302,1.153429244,1.180678264
forest,three_year_interval,AEW47_2011,ALB,AEW47,2011,4612.352621,,218,72,30,24,525.4038832,104,12,1604.293403,31,13,1215.725149,1.153429244,-0.583076333
forest,three_year_interval,AEW47_2014,ALB,AEW47,2014,4847.882574,,216,51,11,10,624.0424577,175,17,2415.151274,13,11,487.2868647,1.153429244,1.301860583
forest,three_year_interval,AEW48_2008,ALB,AEW48,2008,2642.362931,,93,35,18,10,252.0616765,45,8,186.3073078,18,8,2082.570065,1.579204944,1.132661818
forest,three_year_interval,AEW48_2011,ALB,AEW48,2011,10780.41889,,236,64,19,15,350.6535595,96,16,4347.016016,98,16,3665.118547,1.579204944,-0.607923417
forest,three_year_interval,AEW48_2014,ALB,AEW48,2014,10996.46751,,176,35,8,7,294.7267535,81,12,622.9840868,20,3,152.9284857,1.579204944,1.428375083
forest,three_year_interval,AEW49_2008,ALB,AEW49,2008,2497.236405,,91,45,16,13,257.3114098,35,7,471.3525436,16,9,656.8278345,0.716461787,1.27812686
forest,three_year_interval,AEW49_2011,ALB,AEW49,2011,2974.412249,,193,60,22,18,239.678372,74,13,1684.185248,38,10,396.4209875,0.716461787,-0.242413167
forest,three_year_interval,AEW49_2014,ALB,AEW49,2014,2520.185111,,258,59,21,16,411.3355481,178,15,897.9651214,29,13,380.0682245,0.716461787,1.941308833
forest,three_year_interval,AEW50_2008,ALB,AEW50,2008,2772.880798,,68,31,16,11,284.109431,24,8,305.7480238,19,6,1828.019437,0.900526285,1.320568678
forest,three_year_interval,AEW50_2011,ALB,AEW50,2011,5122.128934,,345,41,23,12,882.8865323,52,10,1197.931362,254,7,2966.396451,0.900526285,-0.254316083
forest,three_year_interval,AEW50_2014,ALB,AEW50,2014,1441.198824,,79,22,4,3,163.7227224,60,6,428.9388557,6,4,602.2654952,0.900526285,1.702962
forest,three_year_interval,HEW13_2008,HAI,HEW13,2008,7938.764974,,172,81,32,21,475.014735,24,11,2811.292744,30,19,2624.008655,2.2451585,2.219944793
forest,three_year_interval,HEW13_2011,HAI,HEW13,2011,10897.82794,,434,103,39,26,1219.043501,80,23,2745.704802,157,27,5320.944249,2.2451585,-0.959267583
forest,three_year_interval,HEW13_2014,HAI,HEW13,2014,12898.55773,,343,82,26,17,626.9609043,132,20,4319.821678,96,16,7059.472477,2.2451585,2.235111083
forest,three_year_interval,HEW14_2008,HAI,HEW14,2008,4399.87432,,82,44,20,17,143.3481012,17,7,1881.382681,19,7,2169.146474,1.647831838,1.597937107
forest,three_year_interval,HEW14_2011,HAI,HEW14,2011,12760.03987,,291,73,34,19,274.1212566,168,23,10991.4141,27,11,706.4079591,1.647831838,-1.197014417
forest,three_year_interval,HEW14_2014,HAI,HEW14,2014,3544.215296,,266,51,18,11,463.0078369,144,16,2106.815449,29,12,858.3321937,1.647831838,1.933371417
forest,three_year_interval,HEW15_2008,HAI,HEW15,2008,4621.30202,,372,60,30,19,419.7526282,24,11,1639.136457,31,16,2124.026893,1.878229551,2.697754793
forest,three_year_interval,HEW15_2011,HAI,HEW15,2011,9468.234648,,249,64,14,12,301.3561696,89,19,5831.170689,34,16,2472.558672,1.878229551,-0.253215
forest,three_year_interval,HEW15_2014,HAI,HEW15,2014,4138.595684,,257,45,4,4,142.9621649,107,15,2569.868129,45,11,1133.055092,1.878229551,2.656510583
forest,three_year_interval,HEW16_2008,HAI,HEW16,2008,3931.858367,,99,53,19,13,749.8499301,24,10,1247.619698,32,14,1820.531575,0.792960505,2.536194959
forest,three_year_interval,HEW16_2011,HAI,HEW16,2011,21831.77937,,387,110,44,26,1696.506676,137,25,12552.0381,102,33,4614.166989,0.792960505,-0.490899667
forest,three_year_interval,HEW16_2014,HAI,HEW16,2014,6963.830855,,331,59,22,16,491.021445,128,18,3337.145554,116,14,2049.336548,0.792960505,2.580430833
forest,three_year_interval,HEW17_2008,HAI,HEW17,2008,4088.808116,,85,47,17,16,152.1789497,12,6,583.9816599,20,11,2962.913269,1.111446588,1.829432066
forest,three_year_interval,HEW17_2011,HAI,HEW17,2011,7346.767774,,357,84,38,18,1046.42645,83,25,2251.459615,143,18,3571.885404,1.111446588,-1.248263667
forest,three_year_interval,HEW17_2014,HAI,HEW17,2014,10468.0726,,522,71,18,12,852.3278893,130,15,3452.404461,289,17,4990.478009,1.111446588,1.96733
forest,three_year_interval,HEW18_2008,HAI,HEW18,2008,5651.476825,,74,44,15,13,345.2283132,22,6,2972.12262,23,14,2089.932923,1.324357207,2.230578017
forest,three_year_interval,HEW18_2011,HAI,HEW18,2011,16490.54352,,438,80,46,21,1593.064512,122,20,8121.320722,75,17,2138.281218,1.324357207,-0.971392083
forest,three_year_interval,HEW18_2014,HAI,HEW18,2014,10288.85775,,698,64,25,14,925.4247866,445,21,5757.796094,96,12,2148.348185,1.324357207,2.6635065
forest,three_year_interval,HEW19_2008,HAI,HEW19,2008,9316.017405,,133,60,21,16,583.2691523,34,11,3420.044738,41,19,4947.409995,1.017610028,1.004869091
forest,three_year_interval,HEW19_2011,HAI,HEW19,2011,16869.06534,,678,103,38,25,1339.96726,171,28,3562.31515,306,23,8303.686217,1.017610028,-2.72530925
forest,three_year_interval,HEW19_2014,HAI,HEW19,2014,8778.500897,,431,70,17,12,560.3299246,267,17,4197.954555,68,18,1535.790126,1.017610028,0.58693725
forest,three_year_interval,HEW20_2008,HAI,HEW20,2008,2892.91961,,95,58,27,20,379.2380838,16,10,879.6582291,20,14,1255.557703,0.992616991,2.01641562
forest,three_year_interval,HEW20_2011,HAI,HEW20,2011,9535.395385,,582,108,59,33,1485.857161,122,20,3149.675774,93,15,1418.160829,0.992616991,-0.96959375
forest,three_year_interval,HEW20_2014,HAI,HEW20,2014,7807.200842,,371,58,20,15,617.2469412,178,14,3082.045676,115,12,3411.06774,0.992616991,2.271667
forest,three_year_interval,HEW21_2008,HAI,HEW21,2008,6191.140595,,137,63,31,20,650.6353574,44,10,2940.66937,35,17,1512.16533,0.814382878,1.881039917
forest,three_year_interval,HEW21_2011,HAI,HEW21,2011,5685.531957,,101,43,25,18,859.9781104,36,10,791.8614077,15,8,624.9983654,0.814382878,-1.269562833
forest,three_year_interval,HEW21_2014,HAI,HEW21,2014,5439.468374,,309,47,18,11,893.4512615,98,15,2281.40417,175,12,1902.797382,0.814382878,1.829780917
forest,three_year_interval,HEW22_2008,HAI,HEW22,2008,4845.327444,,132,52,29,17,498.04439,32,7,2673.646994,22,12,1132.482986,0.638610374,1.993715455
forest,three_year_interval,HEW22_2011,HAI,HEW22,2011,6506.183416,,240,65,50,26,1606.427481,102,16,2306.518769,27,8,1007.599649,0.638610374,-0.933021
forest,three_year_interval,HEW22_2014,HAI,HEW22,2014,8567.998479,,334,48,13,11,420.0838674,196,12,5301.648227,50,10,1343.471455,0.638610374,2.285999667
forest,three_year_interval,HEW23_2008,HAI,HEW23,2008,1433.81942,,38,32,12,11,100.2060542,8,7,490.0850929,11,8,771.7145204,1.384727687,1.878719091
forest,three_year_interval,HEW23_2011,HAI,HEW23,2011,15180.89828,,537,92,66,25,1635.507935,106,21,7217.335225,226,15,3786.855804,1.384727687,-1.093135333
forest,three_year_interval,HEW23_2014,HAI,HEW23,2014,6093.571321,,237,36,8,6,169.8516956,135,12,2708.243387,43,7,1487.158323,1.384727687,2.05121875
forest,three_year_interval,HEW24_2008,HAI,HEW24,2008,6285.169899,,136,64,18,14,189.6328741,29,13,2229.215715,34,17,3219.737554,0.887058887,2.207668843
forest,three_year_interval,HEW24_2011,HAI,HEW24,2011,5413.289977,,243,54,25,14,1401.533596,60,18,2133.954946,68,6,830.552587,0.887058887,-0.81098625
forest,three_year_interval,HEW24_2014,HAI,HEW24,2014,4661.456643,,183,44,14,11,283.9170365,97,12,2862.050043,22,10,1135.676844,0.887058887,2.662194167
forest,three_year_interval,HEW25_2008,HAI,HEW25,2008,4010.643963,,82,47,23,16,390.5356916,19,8,1138.225223,18,9,1830.183112,1.263452977,1.77464562
forest,three_year_interval,HEW25_2011,HAI,HEW25,2011,6851.50601,,238,59,18,15,327.6626637,48,15,1736.274507,123,15,2453.684264,1.263452977,-1.242704917
forest,three_year_interval,HEW25_2014,HAI,HEW25,2014,2453.499612,,152,29,12,8,736.4421526,85,10,1057.791699,31,6,633.8783889,1.263452977,1.929764
forest,three_year_interval,HEW26_2008,HAI,HEW26,2008,1567.265004,,63,39,14,12,121.9805534,13,5,398.9504454,19,12,979.1569246,1.196848086,1.924707603
forest,three_year_interval,HEW26_2011,HAI,HEW26,2011,6938.114105,,322,72,26,20,676.0914076,159,24,4063.962659,67,15,1427.286578,1.196848086,-1.101194667
forest,three_year_interval,HEW26_2014,HAI,HEW26,2014,6235.142867,,604,46,16,11,372.7027014,463,13,2837.129558,93,12,2962.903782,1.196848086,1.956580167
forest,three_year_interval,HEW27_2008,HAI,HEW27,2008,478.7933979,,25,20,6,6,36.00743765,6,4,165.0797129,6,5,195.5815114,0.79786138,1.815985041
forest,three_year_interval,HEW27_2011,HAI,HEW27,2011,6384.931964,,586,49,23,15,856.2706341,96,12,1850.147127,307,13,2522.36222,0.79786138,-1.266208333
forest,three_year_interval,HEW27_2014,HAI,HEW27,2014,7486.95009,,392,44,18,13,679.1142917,301,15,3590.221827,41,9,1340.962291,0.79786138,2.01974325
forest,three_year_interval,HEW28_2008,HAI,HEW28,2008,4249.103023,,69,44,17,15,314.3624571,12,6,1452.858763,22,13,2375.022821,1.443771993,1.804617686
forest,three_year_interval,HEW28_2011,HAI,HEW28,2011,1452.443781,,110,38,15,10,303.471695,47,15,628.6356819,16,8,458.886729,1.443771993,-1.11816
forest,three_year_interval,HEW28_2014,HAI,HEW28,2014,2485.779719,,249,31,5,3,274.8341236,204,14,1961.721148,28,5,225.5002825,1.443771993,1.816125333
forest,three_year_interval,HEW29_2008,HAI,HEW29,2008,8148.629315,,144,49,20,13,1021.014963,45,6,3908.900544,53,12,2583.84851,0.572769273,2.217255372
forest,three_year_interval,HEW29_2011,HAI,HEW29,2011,13763.11575,,508,88,37,21,1484.253195,124,19,4531.503194,184,20,4244.198059,0.572769273,-0.998232667
forest,three_year_interval,HEW29_2014,HAI,HEW29,2014,5376.36331,,219,50,7,7,229.5307234,130,11,2434.774082,31,9,1145.411551,0.572769273,2.184139
forest,three_year_interval,HEW30_2008,HAI,HEW30,2008,9503.644546,,301,78,51,23,848.4157857,42,10,3757.185951,45,20,3100.869444,0.762605788,2.266941818
forest,three_year_interval,HEW30_2011,HAI,HEW30,2011,19017.9734,,603,109,54,32,1201.391573,175,17,7514.721017,188,28,5239.510931,0.762605788,-0.859392167
forest,three_year_interval,HEW30_2014,HAI,HEW30,2014,11728.73475,,229,53,14,7,537.8954608,110,9,3402.669639,40,16,4363.100175,0.762605788,2.278382083
forest,three_year_interval,HEW31_2008,HAI,HEW31,2008,4055.605478,,89,44,15,12,213.7172487,19,5,1419.179863,28,11,2257.821204,1.078795388,2.361511405
forest,three_year_interval,HEW31_2011,HAI,HEW31,2011,18910.89612,,582,100,56,31,2037.602381,207,18,8381.540577,125,29,4022.453752,1.078795388,-0.844066167
forest,three_year_interval,HEW31_2014,HAI,HEW31,2014,4793.408625,,224,49,14,11,988.6165301,136,13,1273.106256,33,12,1326.907241,1.078795388,2.383142
forest,three_year_interval,HEW32_2008,HAI,HEW32,2008,4078.598547,,82,44,11,7,95.4509105,21,10,1643.644344,23,13,2023.981617,1.149986289,1.88057157
forest,three_year_interval,HEW32_2011,HAI,HEW32,2011,12220.1194,,429,93,42,27,945.0115687,104,21,4964.018672,53,24,2689.201843,1.149986289,-1.065840333
forest,three_year_interval,HEW32_2014,HAI,HEW32,2014,11741.40324,,388,55,16,10,431.8294661,258,16,6607.008907,39,13,1777.772841,1.149986289,1.984139083
forest,three_year_interval,HEW33_2008,HAI,HEW33,2008,2289.163545,,92,43,39,14,396.551833,15,8,619.6454016,19,12,473.2462428,1.105350987,1.926879917
forest,three_year_interval,HEW33_2011,HAI,HEW33,2011,3925.678509,,460,67,22,16,345.093565,258,22,2105.287177,68,17,567.6656072,1.105350987,-1.053454917
forest,three_year_interval,HEW33_2014,HAI,HEW33,2014,9173.478417,,410,57,25,15,407.7204263,303,14,3939.511808,25,9,1281.877736,1.105350987,2.064246667
forest,three_year_interval,HEW34_2008,HAI,HEW34,2008,6202.757936,,100,49,15,14,86.49223224,30,9,3581.577328,19,12,1338.076956,0,2.101801074
forest,three_year_interval,HEW34_2011,HAI,HEW34,2011,13271.13221,,438,73,31,16,835.2097819,103,21,7128.477725,191,15,2091.627202,0,-0.8006115
forest,three_year_interval,HEW34_2014,HAI,HEW34,2014,12817.35908,,425,70,17,15,183.1351169,156,17,4755.135027,96,19,2316.85361,0,2.451940833
forest,three_year_interval,HEW35_2008,HAI,HEW35,2008,5940.052081,,141,47,24,17,275.2629425,26,6,3157.520945,41,12,2293.50928,0.860981519,2.136304959
forest,three_year_interval,HEW35_2011,HAI,HEW35,2011,10849.4957,,488,79,28,19,411.0519192,73,16,3472.508557,301,16,3158.746106,0.860981519,-0.969284917
forest,three_year_interval,HEW35_2014,HAI,HEW35,2014,2699.619713,,142,29,9,7,369.1450653,82,5,1376.91752,33,9,842.4449717,0.860981519,2.168232667
forest,three_year_interval,HEW36_2008,HAI,HEW36,2008,3599.656053,,115,45,26,14,282.3468045,17,8,1457.805015,29,14,1754.247697,0.365333516,2.399896777
forest,three_year_interval,HEW36_2011,HAI,HEW36,2011,7899.323787,,223,66,19,16,374.6062549,62,16,3131.208697,93,17,2461.082242,0.365333516,-0.695322667
forest,three_year_interval,HEW36_2014,HAI,HEW36,2014,5992.680468,,232,51,9,5,442.4761562,120,17,2738.425564,70,16,1810.273235,0.365333516,2.517683833
forest,three_year_interval,HEW37_2008,HAI,HEW37,2008,5376.295562,,158,51,15,12,209.7420006,32,11,2597.595962,27,15,2362.756995,0,1.896780248
forest,three_year_interval,HEW37_2011,HAI,HEW37,2011,14422.68153,,692,83,41,21,754.7355719,111,15,6325.407415,446,25,3594.455971,0,-1.05261775
